,State,State.Code,Year,Deaths,Population,Homicide_num,Year.month,Month.code,Unemployment_adj,Firearm.suicides,Suicides,Paid.Hunting.License.Holders,Annual.Burglary.Rate,Personal.income.per.capita..dollars.,Annual.robbery.rate,Annual.incarceration.rate,Number.of.sworn.officers.per.1.000.U.S..residents,Percentage.of.republican.voters.in.presidential.election,Num_pop_over15,Proportion.of.population.hispanic,Proportion.of.population.AA.or.B,Percentage.4.year.bachelors.or.above..25.years.old.and.over,Proportion.of.15.24,Density,Gallons.of.ethanol,Num_pov,MSA,Prop_male,homicide_total,prop_urban,p100khomicide_firearm,homicide_exclfirearm,p100khomicide_exclfirearm,p100khomicide_firearm_m6,time,Case
114,Connecticut,9,2001,2399,3432835,9,2001/11,11,9.5,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.262173976,3,0.087391325,0.150143525,35,0
115,Connecticut,9,2001,2634,3432835,10,2001/12,12,9.4,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.291304417,2,0.058260883,0.150070774,36,0
116,Connecticut,9,2002,2926,3458749,5,2002/01,1,3.4,4,28,NA,494.7,43405,494.7,405,NA,NA,2750768,10.2267,10.0523,32.6,12.33547158,NA,21392155,3377,NA,NA,7,NA,0.144560938,2,0.057824375,0.18380166,37,0
117,Connecticut,9,2002,2594,3458749,5,2002/02,2,6.3,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.144560938,-5,-0.144560938,0.183474278,38,0
118,Connecticut,9,2002,2524,3458749,2,2002/03,3,6.3,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.057824375,6,0.173473126,0.173473126,39,0
119,Connecticut,9,2002,2438,3458749,7,2002/04,4,6.4,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.202385313,-6,-0.173473126,0.183110522,40,0
120,Connecticut,9,2002,2454,3458749,9,2002/05,5,6.3,11,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.260209689,1,0.028912188,0.168654428,41,0
121,Connecticut,9,2002,2152,3458749,8,2002/06,6,6.3,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.231297501,-8,-0.231297501,0.202385313,42,0
122,Connecticut,9,2002,2375,3458749,7,2002/07,7,6.2,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.202385313,-7,-0.202385313,0.202385313,43,0
123,Connecticut,9,2002,2334,3458749,2,2002/08,8,6.1,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.057824375,8,0.231297501,0.168654428,44,0
124,Connecticut,9,2002,2315,3458749,9,2002/09,9,6.1,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.260209689,-2,-0.057824375,0.178291824,45,0
125,Connecticut,9,2002,2529,3458749,7,2002/10,10,6.1,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.202385313,-1,-0.028912188,0.154127562,46,0
126,Connecticut,9,2002,2619,3458749,2,2002/11,11,6.3,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.057824375,3,0.086736563,0.149273479,47,0
127,Connecticut,9,2002,2862,3458749,10,2002/12,12,6.4,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,0.289121876,6,0.173473126,0.125038446,48,0
128,Connecticut,9,2003,2760,3484336,2,2003/01,1,5.3,8,21,NA,460.1,44187,460.1,389,NA,NA,2777822,10.5989,10.162,33.5,12.55306606,NA,2302719,3417,NA,NA,2,NA,0.057399746,0,0,0.124790745,49,0
129,Connecticut,9,2003,2516,3484336,1,2003/02,2,4.6,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.028699873,10,0.286998728,0.158203158,50,0
130,Connecticut,9,2003,2602,3484336,4,2003/03,3,4.6,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.114799491,6,0.172199237,0.114799491,51,0
131,Connecticut,9,2003,2359,3484336,7,2003/04,4,4.6,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.20089911,4,0.114799491,0.143499364,52,0
132,Connecticut,9,2003,2309,3484336,9,2003/05,5,4.7,11,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.258298855,1,0.028699873,0.167415925,53,0
133,Connecticut,9,2003,2297,3484336,1,2003/06,6,4.8,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.028699873,2,0.057399746,0.172199237,54,0
134,Connecticut,9,2003,2361,3484336,8,2003/07,7,4.8,6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.229598982,2,0.057399746,0.138716052,55,0
135,Connecticut,9,2003,2361,3484336,6,2003/08,8,4.9,12,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.172199237,3,0.086099618,0.119582803,56,0
136,Connecticut,9,2003,2168,3484336,5,2003/09,9,4.9,7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.143499364,7,0.20089911,0.13393274,57,0
137,Connecticut,9,2003,2486,3484336,0,2003/10,10,4.9,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,0.258298855,0.133804043,58,0
138,Connecticut,9,2003,2403,3484336,5,2003/11,11,4.8,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.143499364,2,0.057399746,0.10510417,59,0
139,Connecticut,9,2003,3005,3484336,4,2003/12,12,4.8,8,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.114799491,7,0.20089911,0.090722059,60,0
140,Connecticut,9,2004,3017,3496094,8,2004/01,1,5.2,8,21,NA,456.1,47105,456.1,377,2.27,0.4395,2794966,10.9526,10.2542,34.5,12.77394143,NA,7268011,3487,NA,NA,1,NA,0.228826799,-7,-0.200223449,0.114558184,61,0
141,Connecticut,9,2004,2462,3496094,0,2004/02,2,2.9,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,7,0.200223449,0.109710523,62,0
142,Connecticut,9,2004,2598,3496094,2,2004/03,3,3.1,10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0572067,-2,-0.0572067,0.0953445,63,0
143,Connecticut,9,2004,2386,3496094,5,2004/04,4,3.2,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.14301675,-4,-0.1144134,0.0572067,64,0
144,Connecticut,9,2004,2297,3496094,4,2004/05,5,3.2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1144134,1,0.02860335,0.090577275,65,0
145,Connecticut,9,2004,2269,3496094,1,2004/06,6,NA,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.02860335,12,0.343240199,0.0953445,66,0
146,Connecticut,9,2004,2303,3496094,0,2004/07,7,NA,14,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0,17,0.486256948,0.119180625,67,0
147,Connecticut,9,2004,2198,3496094,7,2004/08,8,NA,14,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.200223449,-6,-0.171620099,0.138249525,68,0
148,Connecticut,9,2004,2280,3496094,3,2004/09,9,NA,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,0.08581005,11,0.314636849,0.162085649,69,0
149,Connecticut,9,2004,2418,3496094,10,2004/10,10,NA,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.286033499,3,0.08581005,0.185847947,70,0
150,Connecticut,9,2004,2408,3496094,8,2004/11,11,NA,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.228826799,3,0.08581005,0.18099213,71,0
151,Connecticut,9,2004,2678,3496094,6,2004/12,12,NA,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.171620099,-3,-0.08581005,0.199957672,72,0
152,Connecticut,9,2005,3015,3506956,5,2005/01,1,4.9,2,21,NA,435.5,49481,435.5,373,NA,NA,2816234,11.3011,10.3543,36.8,13.09825387,NA,1323140,3483,NA,NA,3,NA,0.142573788,-2,-0.057029515,0.185552639,73,0
153,Connecticut,9,2005,2661,3506956,6,2005/02,2,7.3,15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.171088545,4,0.11405903,0.180682057,74,0
154,Connecticut,9,2005,2754,3506956,7,2005/03,3,7.3,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.199603303,-2,-0.057029515,0.180593464,75,0
155,Connecticut,9,2005,2411,3506956,7,2005/04,4,7.2,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.199603303,-5,-0.142573788,0.166336086,76,0
156,Connecticut,9,2005,2384,3506956,7,2005/05,5,7.2,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,0.199603303,5,0.142573788,0.185345924,77,0
157,Connecticut,9,2005,2226,3506956,6,2005/06,6,7.1,17,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.171088545,7,0.199603303,0.156831166,78,0
158,Connecticut,9,2005,2165,3506956,2,2005/07,7,7.1,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.057029515,-1,-0.028514758,0.128316409,79,0
159,Connecticut,9,2005,2256,3506956,10,2005/08,8,7.1,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,0.285147575,8,0.22811806,0.11405903,80,0
160,Connecticut,9,2005,2138,3506956,1,2005/09,9,7.1,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.028514758,7,0.199603303,0.128316409,81,0
161,Delaware,10,1999,632,774990,8,1999/01,1,3.3,8,2,21357,696,30012,696,493,NA,NA,104916,4.4926,19.8252,24,13.53772307,NA,1189098,768,NA,NA,5,NA,1.032271384,-3,-0.387101769,0.580652654,1,0
162,Delaware,10,1999,586,774990,0,1999/02,2,5.4,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,1.161305307,0.580652654,2,0
163,Delaware,10,1999,636,774990,3,1999/03,3,5.5,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.387101769,-1,-0.129033923,0.580652654,3,0
164,Delaware,10,1999,565,774990,7,1999/04,4,5.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.903237461,-6,-0.774203538,0.537641346,4,0
165,Delaware,10,1999,547,774990,4,1999/05,5,6,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.516135692,-1,-0.129033923,0.709686577,5,0
166,Delaware,10,1999,511,774990,5,1999/06,6,6.3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.645169615,-2,-0.258067846,0.666675269,6,0
167,Delaware,10,1999,526,774990,6,1999/07,7,6.6,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.774203538,3,0.387101769,0.516135692,7,0
168,Delaware,10,1999,525,774990,8,1999/08,8,7,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1.032271384,1,0.129033923,0.559147,8,0
169,Delaware,10,1999,511,774990,1,1999/09,9,7.4,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.129033923,0,0,0.602158307,9,0
170,Delaware,10,1999,541,774990,0,1999/10,10,7.9,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5,0.645169615,0.57947116,10,0
171,Delaware,10,1999,517,774990,6,1999/11,11,8.5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.774203538,3,0.387101769,0.513772705,11,0
172,Delaware,10,1999,569,774990,7,1999/12,12,9,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.903237461,-5,-0.645169615,0.492267051,12,0
173,Delaware,10,2000,698,783600,5,2000/01,1,3.5,8,1,21383,665.6,32109,665.6,513,3.37,0.419,623626,4.8112,19.6352,24,13.74920044,402.1,18615459,777,126697,NA,1,0.800869788,0.638080653,-4,-0.510464523,0.683691247,13,0
174,Delaware,10,2000,590,783600,5,2000/02,2,10.5,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.638080653,2,0.255232261,0.74608152,14,0
175,Delaware,10,2000,624,783600,0,2000/03,3,10.3,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,3,0.382848392,0.659350009,15,0
176,Delaware,10,2000,543,783600,9,2000/04,4,10,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1.148545176,-8,-1.020929045,0.574272588,16,0
177,Delaware,10,2000,542,783600,9,2000/05,5,9.7,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1.148545176,-2,-0.255232261,0.638080653,17,0
178,Delaware,10,2000,548,783600,3,2000/06,6,9.4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.382848392,4,0.510464523,0.638080653,18,0
179,Delaware,10,2000,500,783600,1,2000/07,7,9.1,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.127616131,0,0,0.510464523,19,0
180,Delaware,10,2000,539,783600,8,2000/08,8,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1.020929045,-5,-0.638080653,0.382848392,20,0
181,Delaware,10,2000,519,783600,0,2000/09,9,8.8,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,0.127616131,0.361579037,21,0
182,Delaware,10,2000,538,783600,3,2000/10,10,8.6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.382848392,0,0,0.38220157,22,0
183,Delaware,10,2000,566,783600,3,2000/11,11,8.3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.382848392,0,0,0.400560225,23,0
184,Delaware,10,2000,668,783600,2,2000/12,12,8,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.255232261,-1,-0.127616131,0.568127776,24,0
185,Delaware,10,2001,639,795699,2,2001/01,1,3.8,8,11,20918,645.7,33994,645.7,504,NA,NA,632525,5.1411,19.8859,28.6,13.99951489,NA,5814339,790,NA,NA,5,NA,0.251351328,3,0.377026991,0.671887263,25,0
186,Delaware,10,2001,596,795699,9,2001/02,2,9.2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1.131080974,-3,-0.377026991,0.608079197,26,0
187,Delaware,10,2001,697,795699,8,2001/03,3,9.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1.00540531,-3,-0.377026991,0.586486431,27,0
188,Delaware,10,2001,591,795699,8,2001/04,4,9,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,1.00540531,0,0,0.628378319,28,0
189,Delaware,10,2001,598,795699,0,2001/05,5,8.8,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,0.125675664,0.544594543,29,0
190,Delaware,10,2001,570,795699,1,2001/06,6,8.7,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.125675664,2,0.251351328,0.439864823,30,0
191,Delaware,10,2001,538,795699,4,2001/07,7,8.6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.502702655,2,0.251351328,0.335135103,31,0
192,Delaware,10,2001,599,795699,5,2001/08,8,8.5,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.628378319,0,0,0.397972935,32,0
193,Delaware,10,2001,610,795699,3,2001/10,10,8.4,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.377026991,2,0.251351328,0.647148004,34,0
194,Delaware,10,2001,533,795699,3,2001/11,11,8.3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.377026991,1,0.125675664,0.583766108,35,0
195,Delaware,10,2001,616,795699,9,2001/12,12,8.2,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1.131080974,-4,-0.502702655,0.541602187,36,0
196,Delaware,10,2002,655,806169,8,2002/01,1,3.9,4,0,NA,664.4,34875,664.4,453,NA,NA,642398,5.4811,20.1176,29.5,14.12284521,NA,21832355,796,NA,NA,5,NA,0.992347758,-3,-0.372130409,0.66482956,37,0
197,Delaware,10,2002,590,806169,2,2002/02,2,6.5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.24808694,3,0.372130409,0.643339552,38,0
198,Delaware,10,2002,616,806169,1,2002/03,3,6.6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.12404347,1,0.12404347,0.620217349,39,0
199,Delaware,10,2002,567,806169,9,2002/04,4,6.6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1.116391228,-2,-0.24808694,0.599543437,40,0
200,Delaware,10,2002,580,806169,2,2002/05,5,6.6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.24808694,0,0,0.620217349,41,0
201,Delaware,10,2002,463,806169,8,2002/06,6,6.5,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.992347758,-2,-0.24808694,0.744260819,42,0
202,Delaware,10,2002,538,806169,7,2002/07,7,6.5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.868304289,-6,-0.744260819,0.558195614,43,0
203,Delaware,10,2002,546,806169,3,2002/08,8,6.4,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.372130409,-2,-0.24808694,0.661565172,44,0
204,Delaware,10,2002,540,806169,7,2002/09,9,6.3,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.868304289,-5,-0.620217349,0.516847791,45,0
205,Delaware,10,2002,577,806169,0,2002/10,10,6.2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,0.24808694,0.392505233,46,0
206,Delaware,10,2002,557,806169,7,2002/11,11,6.2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.868304289,-6,-0.744260819,0.350858321,47,0
207,Delaware,10,2002,632,806169,1,2002/12,12,6.1,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.12404347,8,0.992347758,0.38951435,48,0
208,Delaware,10,2003,638,818003,1,2003/01,1,4.2,9,8,NA,741.4,35438,741.4,501,NA,NA,653635,5.8189,20.3202,28.1,14.16632946,NA,2393697,818,NA,NA,0,NA,0.12224894,-1,-0.12224894,0.409889174,49,0
209,Delaware,10,2003,592,818003,1,2003/02,2,4.6,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.12224894,5,0.611244702,0.448545203,50,0
210,Delaware,10,2003,611,818003,9,2003/03,3,4.6,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1.100240464,-2,-0.244497881,0.468620938,51,0
211,Delaware,10,2003,611,818003,1,2003/04,4,4.6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.12224894,-1,-0.12224894,0.468620938,52,0
212,Delaware,10,2003,572,818003,9,2003/05,5,4.7,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1.100240464,-5,-0.611244702,0.509370585,53,0
213,Delaware,10,2003,585,818003,2,2003/06,6,4.7,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.244497881,2,0.244497881,0.448246115,54,0
214,Delaware,10,2003,568,818003,1,2003/07,7,4.8,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.12224894,0,0,0.488995762,55,0
215,Delaware,10,2003,536,818003,3,2003/08,8,4.8,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.366746821,2,0.244497881,0.427871291,56,0
216,Delaware,10,2003,583,818003,6,2003/09,9,4.9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.733493642,3,0.366746821,0.387121645,57,0
217,Delaware,10,2003,612,818003,3,2003/10,10,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.366746821,-2,-0.244497881,0.446990473,58,0
218,Delaware,10,2003,553,818003,6,2003/11,11,5,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.733493642,0,0,0.466109655,59,0
219,Delaware,10,2003,609,818003,0,2003/12,12,5,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,1.100240464,0.524408931,60,0
220,Delaware,10,2004,747,830803,4,2004/01,1,3.9,1,10,NA,683,37263,683,488,3.47,0.4575,665567,6.1716,20.4982,26.9,14.10767655,NA,6830947,825,NA,NA,2,NA,0.481461911,-2,-0.240730955,0.583649938,61,0
221,Delaware,10,2004,595,830803,4,2004/02,2,8.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.481461911,2,0.240730955,0.481461911,62,0
222,Delaware,10,2004,674,830803,9,2004/03,3,8.1,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1.0832893,-3,-0.361096433,0.621888302,63,0
223,Delaware,10,2004,551,830803,6,2004/04,4,8,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.722192866,-1,-0.120365478,0.581766476,64,0
224,Delaware,10,2004,575,830803,1,2004/05,5,7.9,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.120365478,2,0.240730955,0.561705563,65,0
225,Delaware,10,2004,504,830803,7,2004/06,6,7.7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.842558344,-2,-0.240730955,0.381157346,66,0
226,Delaware,10,2004,541,830803,2,2004/07,7,7.6,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.240730955,3,0.361096433,0.320974607,67,0
227,Delaware,10,2004,567,830803,3,2004/08,8,7.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.361096433,6,0.722192866,0.34103552,68,0
228,Delaware,10,2004,550,830803,0,2004/09,9,7.5,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0,8,0.962923822,0.300913694,69,0
229,Delaware,10,2004,639,830803,3,2004/10,10,7.5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.361096433,-3,-0.361096433,0.37911406,70,0
230,Delaware,10,2004,571,830803,2,2004/11,11,7.6,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.240730955,0,0,0.417533147,71,0
